,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,109.2,- - -,485.0,103.0,21.0,2.0,61.0,51.0,15.0,50.0,8.0,4.0,93.0,0.239,0.326,0.406,0.312,7.63,4.1,1.86,1.23,19.2,10.3,8.9,- - -,1.4,0.272,70.6,4.72,4.51
1,Total,vs R,125.1,- - -,546.0,136.0,26.0,2.0,69.0,58.0,10.0,33.0,3.0,9.0,94.0,0.27,0.331,0.399,0.315,6.75,2.37,2.85,0.72,17.2,6.0,11.2,- - -,1.35,0.315,66.5,3.7,4.15
