,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,579.2,- - -,2347.0,514.0,101.0,12.0,245.0,233.0,58.0,148.0,0.0,20.0,584.0,0.236,0.292,0.377,0.294,9.07,2.3,3.95,0.9,24.9,6.3,18.6,- - -,1.14,0.297,72.7,3.27,3.16
1,Total,vs R,1756.2,- - -,7363.0,1639.0,330.0,22.0,744.0,682.0,173.0,612.0,8.0,59.0,1576.0,0.245,0.315,0.383,0.308,8.07,3.14,2.58,0.89,21.4,8.3,13.1,- - -,1.28,0.297,75.7,3.75,3.85
