,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,59.0,2.9,230.0,45.0,11.0,0.0,19.0,19.0,7.0,12.0,0.0,2.0,64.0,0.208,0.257,0.36,0.267,9.76,1.83,5.33,1.07,27.8,5.2,22.6,0.208,0.97,0.262,81.3,3.24,2.96
1,Total,Away,48.2,4.07,208.0,43.0,4.0,0.0,23.0,22.0,5.0,21.0,2.0,2.0,54.0,0.232,0.317,0.337,0.289,9.99,3.88,2.57,0.92,26.0,10.1,15.9,0.232,1.32,0.302,72.9,3.69,3.66
