,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,199.0,- - -,870.0,208.0,38.0,3.0,88.0,71.0,15.0,82.0,12.0,6.0,167.0,0.266,0.342,0.384,0.317,7.55,3.71,2.04,0.68,19.2,9.4,9.8,- - -,1.46,0.322,75.6,3.74,3.63
1,Total,vs R,297.0,- - -,1220.0,255.0,40.0,6.0,134.0,118.0,30.0,94.0,6.0,9.0,281.0,0.228,0.297,0.362,0.288,8.52,2.85,2.99,0.91,23.0,7.7,15.3,- - -,1.18,0.279,70.9,3.58,3.67
