,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,32.1,- - -,141.0,35.0,7.0,1.0,15.0,14.0,5.0,10.0,1.0,1.0,41.0,0.269,0.329,0.457,0.334,11.41,2.78,4.1,1.39,29.1,7.1,22.0,- - -,1.39,0.357,79.5,3.65,3.21
1,Total,vs R,39.1,- - -,164.0,33.0,5.0,0.0,21.0,21.0,7.0,14.0,0.0,2.0,53.0,0.223,0.299,0.401,0.303,12.13,3.2,3.79,1.6,32.3,8.5,23.8,- - -,1.19,0.296,71.4,3.99,3.1
