,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.1,- - -,36.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0.114,0.139,0.143,0.128,6.97,0.0,8.0,0.0,22.2,0.0,22.2,- - -,0.39,0.148,80.0,1.9,3.24
1,Total,vs R,9.2,- - -,51.0,17.0,3.0,0.0,8.0,8.0,3.0,6.0,0.0,1.0,10.0,0.386,0.471,0.659,0.475,9.31,5.59,1.67,2.79,19.6,11.8,7.8,- - -,2.38,0.452,80.8,7.3,4.52
