,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,621.0,3.65,2610.0,539.0,116.0,11.0,279.0,252.0,54.0,246.0,8.0,21.0,480.0,0.23,0.311,0.364,0.299,6.96,3.57,1.95,0.78,18.4,9.4,9.0,0.23,1.26,0.268,72.2,3.97,4.18
1,Total,Away,559.0,4.15,2416.0,544.0,108.0,20.0,275.0,258.0,57.0,230.0,14.0,28.0,456.0,0.252,0.334,0.407,0.323,7.34,3.7,1.98,0.92,18.9,9.5,9.4,0.252,1.38,0.296,73.0,4.18,4.26
