,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,63.2,- - -,251.0,37.0,10.0,1.0,18.0,16.0,6.0,24.0,0.0,3.0,75.0,0.165,0.256,0.306,0.249,10.6,3.39,3.13,0.85,29.9,9.6,20.3,- - -,0.96,0.217,82.7,3.29,4.06
1,Total,vs R,95.0,- - -,395.0,69.0,20.0,1.0,42.0,35.0,12.0,46.0,5.0,3.0,101.0,0.199,0.299,0.369,0.288,9.57,4.36,2.2,1.14,25.6,11.7,13.9,- - -,1.21,0.245,75.1,4.22,5.03
