,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,373.0,4.32,1616.0,385.0,84.0,12.0,194.0,179.0,44.0,133.0,11.0,13.0,348.0,0.262,0.33,0.432,0.331,8.4,3.21,2.62,1.06,21.5,8.2,13.3,0.262,1.39,0.316,71.8,3.93,3.92
1,Total,Away,378.0,4.14,1597.0,366.0,69.0,4.0,181.0,174.0,49.0,131.0,9.0,10.0,320.0,0.251,0.318,0.41,0.317,7.62,3.12,2.44,1.17,20.0,8.2,11.8,0.251,1.31,0.292,74.4,4.2,3.93
