,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,481.0,3.44,1959.0,429.0,88.0,7.0,193.0,184.0,43.0,126.0,4.0,20.0,472.0,0.237,0.296,0.369,0.291,8.83,2.36,3.75,0.8,24.1,6.4,17.7,0.237,1.15,0.297,74.2,3.24,3.39
1,Total,Away,472.0,3.32,1942.0,438.0,82.0,11.0,192.0,174.0,40.0,131.0,2.0,18.0,496.0,0.244,0.305,0.374,0.297,9.46,2.5,3.79,0.76,25.5,6.8,18.8,0.244,1.21,0.317,74.4,3.08,3.36
