,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,73.0,- - -,289.0,46.0,10.0,0.0,16.0,11.0,2.0,29.0,0.0,0.0,83.0,0.177,0.262,0.243,0.232,10.23,3.58,2.86,0.25,28.7,10.0,18.7,- - -,1.03,0.251,81.7,2.43,3.3
1,Total,vs R,290.1,- - -,1224.0,251.0,58.0,4.0,128.0,115.0,32.0,134.0,3.0,1.0,302.0,0.231,0.317,0.382,0.306,9.36,4.15,2.25,0.99,24.7,11.0,13.7,- - -,1.33,0.29,75.6,3.9,4.25
