,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,66.2,3.38,272.0,51.0,8.0,0.0,28.0,25.0,9.0,20.0,1.0,5.0,74.0,0.207,0.28,0.351,0.277,9.99,2.7,3.7,1.22,27.2,7.4,19.9,0.207,1.07,0.256,75.7,3.82,3.62
1,Total,Away,77.0,3.39,309.0,56.0,7.0,1.0,29.0,29.0,11.0,31.0,1.0,5.0,95.0,0.205,0.299,0.362,0.291,11.1,3.62,3.06,1.29,30.7,10.0,20.7,0.205,1.13,0.27,82.3,3.95,3.39
