,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,168.0,3.38,696.0,158.0,31.0,2.0,71.0,63.0,17.0,41.0,7.0,16.0,172.0,0.247,0.312,0.392,0.304,9.21,2.2,4.2,0.91,24.7,5.9,18.8,0.247,1.18,0.313,75.3,3.41,3.15
1,Total,Away,152.2,3.66,675.0,152.0,32.0,6.0,69.0,62.0,8.0,58.0,7.0,16.0,126.0,0.253,0.338,0.374,0.313,7.43,3.42,2.17,0.47,18.7,8.6,10.1,0.253,1.38,0.308,73.1,3.6,4.05
