,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,348.1,3.59,1457.0,329.0,35.0,4.0,152.0,139.0,26.0,114.0,10.0,20.0,251.0,0.249,0.319,0.345,0.295,6.49,2.95,2.2,0.67,17.2,7.8,9.4,0.249,1.27,0.29,72.9,3.79,3.9
1,Total,Away,346.0,3.98,1495.0,361.0,58.0,6.0,167.0,153.0,26.0,119.0,17.0,16.0,272.0,0.265,0.336,0.381,0.314,7.08,3.1,2.29,0.68,18.2,8.0,10.2,0.265,1.39,0.315,71.6,3.68,3.79
