,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,54.2,4.12,226.0,51.0,11.0,1.0,25.0,25.0,7.0,15.0,0.0,3.0,41.0,0.245,0.305,0.409,0.31,6.75,2.47,2.73,1.15,18.1,6.6,11.5,0.245,1.21,0.275,74.3,4.31,4.52
1,Total,Away,46.0,3.13,193.0,48.0,10.0,0.0,17.0,16.0,8.0,14.0,0.0,2.0,36.0,0.271,0.333,0.466,0.345,7.04,2.74,2.57,1.57,18.7,7.3,11.4,0.271,1.35,0.301,89.0,4.9,4.79
