,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,65.0,5.95,297.0,79.0,15.0,0.0,44.0,43.0,16.0,32.0,0.0,3.0,46.0,0.302,0.385,0.548,0.395,6.37,4.43,1.44,2.22,15.5,10.8,4.7,0.302,1.71,0.315,76.4,6.56,5.5
1,Total,Away,65.0,5.82,299.0,69.0,19.0,1.0,44.0,42.0,11.0,43.0,4.0,4.0,40.0,0.274,0.389,0.496,0.375,5.54,5.95,0.93,1.52,13.4,14.4,-1.0,0.274,1.72,0.289,71.6,6.29,5.98
