,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,45.2,- - -,217.0,61.0,15.0,0.0,33.0,30.0,9.0,20.0,0.0,0.0,28.0,0.31,0.375,0.526,0.383,5.52,3.94,1.4,1.77,12.9,9.2,3.7,- - -,1.77,0.325,70.2,5.81,5.28
1,Total,vs R,70.0,- - -,299.0,80.0,18.0,1.0,48.0,46.0,17.0,19.0,0.0,1.0,56.0,0.287,0.336,0.547,0.369,7.2,2.44,2.95,2.19,18.7,6.4,12.4,- - -,1.41,0.306,68.2,5.57,4.36
