,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,61.1,- - -,254.0,58.0,11.0,1.0,28.0,26.0,8.0,14.0,1.0,4.0,46.0,0.246,0.3,0.406,0.303,6.75,2.05,3.29,1.17,18.1,5.5,12.6,- - -,1.17,0.275,74.1,4.23,4.2
1,Total,vs R,81.2,- - -,367.0,106.0,21.0,3.0,63.0,55.0,10.0,22.0,1.0,2.0,58.0,0.309,0.355,0.479,0.356,6.39,2.42,2.64,1.1,15.8,6.0,9.8,- - -,1.57,0.349,57.8,4.21,4.68
