,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,266.0,- - -,1186.0,276.0,55.0,7.0,109.0,92.0,17.0,138.0,45.0,10.0,137.0,0.266,0.362,0.389,0.321,4.64,4.67,0.99,0.58,11.6,11.6,-0.1,- - -,1.56,0.293,78.7,4.58,4.57
1,Total,vs R,439.0,- - -,1710.0,367.0,55.0,5.0,139.0,124.0,14.0,105.0,9.0,15.0,333.0,0.231,0.286,0.302,0.262,6.83,2.15,3.17,0.29,19.5,6.1,13.3,- - -,1.08,0.284,74.5,2.82,3.0
