,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,44.0,- - -,180.0,43.0,9.0,0.0,17.0,15.0,2.0,14.0,0.0,1.0,22.0,0.261,0.322,0.352,0.298,4.5,2.86,1.57,0.41,12.2,7.8,4.4,- - -,1.3,0.291,74.3,3.77,4.79
1,Total,vs R,42.1,- - -,177.0,48.0,8.0,1.0,28.0,28.0,5.0,8.0,0.0,2.0,19.0,0.287,0.328,0.442,0.329,4.04,1.7,2.38,1.06,10.7,4.5,6.2,- - -,1.32,0.301,58.8,4.5,4.49
