,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,20.0,4.05,90.0,22.0,3.0,0.0,10.0,9.0,2.0,12.0,1.0,0.0,14.0,0.282,0.378,0.397,0.341,6.3,5.4,1.17,0.9,15.6,13.3,2.2,0.282,1.7,0.323,76.9,4.86,4.96
1,Total,Away,21.1,5.48,89.0,21.0,3.0,0.0,13.0,13.0,4.0,8.0,1.0,1.0,12.0,0.263,0.337,0.45,0.337,5.06,3.38,1.5,1.69,13.5,9.0,4.5,0.263,1.36,0.266,69.7,5.74,4.79
