,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,169.0,3.99,700.0,142.0,35.0,3.0,77.0,75.0,26.0,76.0,4.0,3.0,179.0,0.229,0.317,0.425,0.323,9.53,4.05,2.36,1.38,25.6,10.9,14.7,0.229,1.29,0.279,78.0,4.4,3.89
1,Total,Away,165.1,4.03,715.0,138.0,29.0,3.0,79.0,74.0,21.0,84.0,4.0,9.0,187.0,0.222,0.326,0.386,0.314,10.18,4.57,2.23,1.14,26.2,11.8,14.4,0.222,1.34,0.283,75.4,4.19,4.17
