,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Away,4.1,14.54,25.0,9.0,0.0,0.0,7.0,7.0,1.0,3.0,0.0,0.0,3.0,0.409,0.48,0.571,0.445,6.23,6.23,1.0,2.08,12.0,12.0,0.0,0.409,2.77,0.444,47.2,6.85,6.14
1,Total,Away vs L,3.0,- - -,14.0,4.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,2.0,0.308,0.357,0.583,0.383,6.0,3.0,2.0,3.0,14.3,7.1,7.2,0.308,1.67,0.3,-27.8,7.16,5.03
