,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,74.0,- - -,331.0,72.0,11.0,0.0,38.0,38.0,17.0,37.0,5.0,4.0,101.0,0.248,0.342,0.465,0.344,12.28,4.5,2.73,2.07,30.5,11.2,19.3,- - -,1.47,0.32,84.1,5.07,4.05
1,Total,vs R,131.0,- - -,536.0,105.0,16.0,0.0,60.0,56.0,19.0,36.0,1.0,10.0,171.0,0.214,0.282,0.366,0.284,11.75,2.47,4.75,1.31,31.9,6.7,25.2,- - -,1.08,0.287,73.2,3.48,3.15
