,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,6.2,1.35,24.0,5.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,0.217,0.25,0.273,0.227,6.75,1.35,5.0,0.0,20.8,4.2,16.7,0.217,0.9,0.278,50.0,2.11,2.36
1,Total,Away,2.1,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.333,0.4,0.444,0.369,7.71,3.86,2.0,0.0,20.0,10.0,10.0,0.333,1.71,0.429,100.0,2.73,4.15
