,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.1,- - -,25.0,5.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,7.0,0.278,0.48,0.333,0.384,14.54,14.54,1.0,0.0,28.0,28.0,0.0,- - -,2.77,0.455,83.3,4.77,5.54
1,Total,vs R,3.1,- - -,15.0,4.0,3.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,2.0,0.308,0.4,0.538,0.402,5.4,2.7,2.0,0.0,13.3,6.7,6.7,- - -,1.5,0.364,16.7,3.76,5.74
