,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,104.2,- - -,460.0,87.0,12.0,3.0,41.0,38.0,7.0,64.0,0.0,2.0,136.0,0.221,0.333,0.324,0.301,11.69,5.5,2.13,0.6,29.6,13.9,15.7,- - -,1.44,0.319,78.2,3.25,3.46
1,Total,vs R,161.1,- - -,714.0,157.0,28.0,6.0,82.0,74.0,17.0,90.0,14.0,2.0,175.0,0.252,0.351,0.405,0.328,9.76,5.02,1.94,0.95,24.5,12.6,11.9,- - -,1.53,0.326,74.2,4.0,3.81
