,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,274.2,5.21,1232.0,300.0,60.0,7.0,168.0,159.0,45.0,125.0,6.0,12.0,316.0,0.274,0.356,0.469,0.355,10.35,4.1,2.53,1.47,25.7,10.2,15.5,0.274,1.55,0.347,71.9,4.47,3.91
1,Total,Away,303.2,3.23,1264.0,242.0,47.0,7.0,122.0,109.0,31.0,125.0,7.0,11.0,369.0,0.215,0.302,0.357,0.289,10.94,3.7,2.95,0.92,29.2,9.9,19.3,0.215,1.21,0.29,76.5,3.39,3.58
