,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,71.0,- - -,286.0,60.0,8.0,1.0,26.0,24.0,4.0,23.0,0.0,3.0,63.0,0.231,0.302,0.32,0.277,7.99,2.92,2.74,0.51,22.0,8.0,14.0,- - -,1.17,0.29,74.6,3.21,3.6
1,Total,vs R,72.1,- - -,317.0,68.0,19.0,1.0,46.0,44.0,12.0,38.0,3.0,1.0,71.0,0.245,0.339,0.455,0.338,8.83,4.73,1.87,1.49,22.4,12.0,10.4,- - -,1.47,0.287,67.6,4.96,3.96
