,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,866.1,4.48,3716.0,904.0,173.0,21.0,458.0,431.0,115.0,268.0,12.0,30.0,660.0,0.265,0.326,0.435,0.33,6.86,2.78,2.46,1.19,17.8,7.2,10.5,0.265,1.35,0.299,71.5,4.35,4.22
1,Total,Away,937.0,4.73,4076.0,1002.0,201.0,24.0,523.0,492.0,114.0,298.0,18.0,41.0,761.0,0.268,0.331,0.434,0.332,7.31,2.86,2.55,1.09,18.7,7.3,11.4,0.268,1.39,0.31,69.2,4.16,4.22
