,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,251.1,3.94,1075.0,239.0,47.0,4.0,119.0,110.0,28.0,91.0,1.0,13.0,244.0,0.246,0.322,0.397,0.314,8.74,3.26,2.68,1.0,22.7,8.5,14.2,0.246,1.31,0.302,73.7,3.9,4.23
1,Total,Away,276.1,4.56,1220.0,298.0,61.0,10.0,151.0,140.0,44.0,95.0,3.0,10.0,270.0,0.267,0.333,0.465,0.341,8.79,3.09,2.84,1.43,22.1,7.8,14.3,0.267,1.42,0.317,73.8,4.41,4.26
