,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,295.0,- - -,1324.0,324.0,68.0,13.0,168.0,158.0,46.0,129.0,16.0,4.0,293.0,0.272,0.348,0.473,0.352,8.94,3.94,2.27,1.4,22.1,9.7,12.4,- - -,1.54,0.326,73.6,4.49,3.99
1,Total,vs R,376.2,- - -,1591.0,383.0,97.0,14.0,201.0,188.0,32.0,108.0,7.0,16.0,329.0,0.261,0.322,0.419,0.322,7.86,2.58,3.05,0.76,20.7,6.8,13.9,- - -,1.3,0.317,66.2,3.45,3.8
