,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,69.2,2.45,284.0,56.0,9.0,4.0,20.0,19.0,4.0,29.0,2.0,1.0,76.0,0.221,0.304,0.341,0.284,9.82,3.75,2.62,0.52,26.8,10.2,16.6,0.221,1.22,0.299,82.1,2.99,3.58
1,Total,Away,77.2,5.1,336.0,67.0,16.0,4.0,46.0,44.0,11.0,37.0,5.0,8.0,87.0,0.23,0.336,0.432,0.33,10.08,4.29,2.35,1.27,25.9,11.0,14.9,0.23,1.34,0.29,68.3,4.47,3.8
