,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,50.0,6.3,227.0,64.0,17.0,3.0,36.0,35.0,10.0,16.0,2.0,2.0,37.0,0.306,0.368,0.571,0.399,6.66,2.88,2.31,1.8,16.3,7.1,9.3,0.306,1.6,0.333,67.7,5.28,4.63
1,Total,Away,62.0,6.39,284.0,79.0,23.0,1.0,44.0,44.0,8.0,26.0,2.0,2.0,48.0,0.309,0.377,0.502,0.379,6.97,3.77,1.85,1.16,16.9,9.2,7.8,0.309,1.69,0.355,65.8,4.56,4.91
