,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.1,- - -,34.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,12.0,0.1,0.206,0.1,0.16,11.57,2.89,4.0,0.0,35.3,8.8,26.5,- - -,0.64,0.167,71.4,1.87,3.64
1,Total,vs R,17.1,- - -,69.0,11.0,2.0,0.0,7.0,7.0,2.0,6.0,0.0,2.0,23.0,0.18,0.275,0.311,0.265,11.94,3.12,3.83,1.04,33.3,8.7,24.6,- - -,0.98,0.25,74.1,3.39,3.22
