,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,37.2,4.78,162.0,35.0,9.0,0.0,20.0,20.0,6.0,16.0,2.0,3.0,30.0,0.245,0.338,0.44,0.332,7.17,3.82,1.88,1.43,18.5,9.9,8.6,0.245,1.35,0.271,74.6,5.15,5.26
1,Total,Away,30.1,7.42,145.0,41.0,10.0,2.0,26.0,25.0,5.0,15.0,1.0,2.0,24.0,0.32,0.408,0.565,0.408,7.12,4.45,1.6,1.48,16.6,10.3,6.2,0.32,1.85,0.364,62.8,5.4,5.25
