,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,26.2,- - -,121.0,34.0,6.0,0.0,15.0,15.0,2.0,8.0,0.0,0.0,31.0,0.301,0.347,0.411,0.329,10.46,2.7,3.88,0.68,25.6,6.6,19.0,- - -,1.58,0.4,68.9,2.71,3.69
1,Total,vs R,69.1,- - -,291.0,50.0,14.0,1.0,37.0,37.0,12.0,35.0,3.0,3.0,75.0,0.198,0.304,0.41,0.306,9.74,4.54,2.14,1.56,25.8,12.0,13.7,- - -,1.23,0.229,71.6,4.89,4.91
