,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,38.2,8.15,189.0,60.0,13.0,1.0,36.0,35.0,8.0,15.0,1.0,1.0,36.0,0.347,0.402,0.572,0.411,8.38,3.49,2.4,1.86,19.1,7.9,11.1,0.347,1.94,0.403,61.7,5.23,4.69
1,Total,Away,31.0,5.81,140.0,35.0,5.0,0.0,20.0,20.0,5.0,18.0,3.0,2.0,28.0,0.292,0.393,0.462,0.364,8.13,5.23,1.56,1.45,20.0,12.9,7.1,0.292,1.71,0.345,72.9,5.38,4.93
