,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,12.1,- - -,64.0,16.0,3.0,0.0,14.0,13.0,4.0,10.0,2.0,1.0,15.0,0.302,0.429,0.596,0.426,10.95,7.3,1.5,2.92,23.4,15.6,7.8,- - -,2.11,0.353,60.8,7.62,5.01
1,Total,vs R,18.2,- - -,72.0,15.0,2.0,0.0,9.0,8.0,3.0,2.0,0.0,1.0,18.0,0.217,0.254,0.382,0.274,8.68,0.96,9.0,1.45,25.0,2.8,22.2,- - -,0.91,0.25,65.2,3.8,3.66
