,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,2.1,7.71,9.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.25,0.333,0.625,0.4,3.86,3.86,1.0,3.86,11.1,11.1,0.0,0.25,1.29,0.167,62.5,9.16,6.42
1,Total,Away,2.1,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.25,0.4,0.25,0.314,11.57,7.71,1.5,0.0,30.0,20.0,10.0,0.25,1.71,0.4,100.0,3.16,3.16
