,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,159.1,2.2,626.0,120.0,29.0,1.0,44.0,39.0,11.0,35.0,7.0,5.0,161.0,0.205,0.257,0.318,0.249,9.09,1.98,4.6,0.62,25.7,5.6,20.1,0.205,0.97,0.263,80.2,2.76,3.7
1,Total,Away,160.2,4.15,673.0,155.0,25.0,3.0,75.0,74.0,16.0,45.0,12.0,4.0,156.0,0.248,0.308,0.384,0.296,8.74,2.52,3.47,0.9,23.2,6.7,16.5,0.248,1.24,0.308,71.0,3.4,4.05
