,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,53.1,2.19,205.0,27.0,7.0,0.0,14.0,13.0,3.0,22.0,0.0,1.0,80.0,0.148,0.245,0.242,0.223,13.5,3.71,3.64,0.51,39.0,10.7,28.3,0.148,0.92,0.242,78.6,2.18,2.94
1,Total,Away,60.1,1.94,228.0,26.0,7.0,0.0,13.0,13.0,6.0,24.0,1.0,3.0,101.0,0.129,0.233,0.255,0.222,15.07,3.58,4.21,0.9,44.3,10.5,33.8,0.129,0.83,0.213,89.7,2.45,2.53
