,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,47.1,2.66,188.0,28.0,6.0,0.0,16.0,14.0,4.0,21.0,2.0,3.0,52.0,0.171,0.278,0.286,0.252,9.89,3.99,2.48,0.76,27.7,11.2,16.5,0.171,1.04,0.222,77.6,3.58,3.95
1,Total,Away,58.0,3.41,249.0,46.0,6.0,1.0,24.0,22.0,7.0,29.0,2.0,4.0,67.0,0.213,0.32,0.35,0.296,10.4,4.5,2.31,1.09,26.9,11.7,15.3,0.213,1.29,0.275,79.5,4.12,4.43
