,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.1,- - -,29.0,10.0,2.0,1.0,3.0,3.0,1.0,6.0,0.0,0.0,2.0,0.435,0.552,0.739,0.534,4.15,12.46,0.33,2.08,6.9,20.7,-13.8,- - -,3.69,0.45,89.0,9.37,8.29
1,Total,vs R,7.1,- - -,29.0,4.0,0.0,0.0,8.0,8.0,4.0,3.0,0.0,1.0,9.0,0.16,0.276,0.667,0.381,11.05,3.68,3.0,4.91,31.0,10.3,20.7,- - -,0.95,0.0,0.0,9.41,4.38
