,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,74.1,4.12,319.0,77.0,16.0,2.0,35.0,34.0,11.0,21.0,0.0,1.0,66.0,0.259,0.31,0.438,0.322,7.99,2.54,3.14,1.33,20.7,6.6,14.1,0.259,1.32,0.3,76.6,4.19,4.59
1,Total,Away,44.1,4.47,198.0,49.0,9.0,0.0,24.0,22.0,7.0,20.0,1.0,0.0,36.0,0.275,0.348,0.446,0.342,7.31,4.06,1.8,1.42,18.2,10.1,8.1,0.275,1.56,0.311,76.0,4.94,4.93
