,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,18.1,0.98,78.0,12.0,2.0,0.0,2.0,2.0,0.0,13.0,1.0,0.0,19.0,0.185,0.325,0.219,0.257,9.33,6.38,1.46,0.0,24.4,16.7,7.7,0.185,1.36,0.261,92.0,3.2,5.02
1,Total,Away,31.2,1.71,126.0,24.0,4.0,2.0,6.0,6.0,1.0,12.0,0.0,1.0,35.0,0.212,0.294,0.313,0.27,9.95,3.41,2.92,0.28,27.8,9.5,18.3,0.212,1.14,0.299,87.1,2.58,3.75
