,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,245.0,3.6,1027.0,226.0,41.0,6.0,107.0,98.0,28.0,80.0,6.0,11.0,196.0,0.242,0.31,0.395,0.308,7.2,2.94,2.45,1.03,19.1,7.8,11.3,0.242,1.25,0.278,75.6,4.07,4.16
1,Total,Away,259.1,3.4,1083.0,216.0,36.0,2.0,104.0,98.0,25.0,106.0,6.0,9.0,212.0,0.223,0.308,0.347,0.292,7.36,3.68,2.0,0.87,19.6,9.8,9.8,0.223,1.24,0.261,76.7,4.02,4.37
