,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,14.2,1.84,59.0,15.0,5.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,6.0,0.263,0.288,0.411,0.297,3.68,0.61,6.0,0.61,10.2,1.7,8.5,0.263,1.09,0.28,89.7,3.64,4.01
1,Total,Away,16.1,7.16,76.0,20.0,5.0,0.0,13.0,13.0,1.0,7.0,3.0,4.0,10.0,0.308,0.413,0.438,0.363,5.51,3.86,1.43,0.55,13.2,9.2,4.0,0.308,1.65,0.352,60.8,4.75,5.6
