,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,235.0,3.79,978.0,245.0,40.0,4.0,103.0,99.0,27.0,57.0,1.0,8.0,146.0,0.268,0.317,0.412,0.315,5.59,2.18,2.56,1.03,14.9,5.8,9.1,0.268,1.29,0.295,76.1,4.23,4.25
1,Total,Away,211.0,5.03,930.0,239.0,45.0,3.0,125.0,118.0,31.0,73.0,2.0,9.0,140.0,0.282,0.347,0.455,0.346,5.97,3.11,1.92,1.32,15.1,7.9,7.2,0.282,1.48,0.307,70.6,4.9,4.5
