,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,187.2,2.49,765.0,119.0,22.0,2.0,55.0,52.0,9.0,96.0,7.0,4.0,210.0,0.179,0.287,0.262,0.251,10.07,4.6,2.19,0.43,27.5,12.6,14.9,0.179,1.15,0.247,79.5,3.11,3.96
1,Total,Away,178.1,3.68,784.0,146.0,30.0,2.0,77.0,73.0,15.0,104.0,7.0,11.0,216.0,0.218,0.335,0.342,0.303,10.9,5.25,2.08,0.76,27.6,13.3,14.3,0.218,1.4,0.299,76.7,3.73,4.14
