,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,199.2,- - -,871.0,183.0,46.0,3.0,89.0,85.0,16.0,94.0,4.0,14.0,193.0,0.24,0.338,0.379,0.315,8.7,4.24,2.05,0.72,22.2,10.8,11.4,- - -,1.39,0.301,75.2,3.89,3.89
1,Total,vs R,221.1,- - -,921.0,206.0,35.0,5.0,123.0,115.0,29.0,67.0,5.0,10.0,229.0,0.244,0.311,0.408,0.309,9.31,2.72,3.42,1.18,24.9,7.3,17.6,- - -,1.23,0.302,66.0,3.83,3.6
