,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,19.0,- - -,83.0,23.0,8.0,1.0,12.0,12.0,4.0,8.0,0.0,0.0,19.0,0.307,0.373,0.608,0.408,9.0,3.79,2.38,1.89,22.9,9.6,13.3,- - -,1.63,0.365,74.8,5.16,4.4
1,Total,vs R,17.2,- - -,76.0,18.0,5.0,0.0,9.0,9.0,4.0,6.0,1.0,1.0,21.0,0.261,0.329,0.515,0.35,10.7,3.06,3.5,2.04,27.6,7.9,19.7,- - -,1.36,0.318,82.5,4.91,4.51
