,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,10.1,- - -,42.0,7.0,3.0,1.0,7.0,7.0,0.0,4.0,0.0,0.0,9.0,0.184,0.262,0.316,0.255,7.84,3.48,2.25,0.0,21.4,9.5,11.9,- - -,1.06,0.241,36.4,2.58,4.73
1,Total,vs R,38.2,- - -,163.0,41.0,14.0,1.0,23.0,22.0,5.0,12.0,0.0,0.0,40.0,0.272,0.331,0.49,0.347,9.31,2.79,3.33,1.16,24.5,7.4,17.2,- - -,1.37,0.34,65.2,3.7,4.43
