,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,32.0,2.81,117.0,13.0,3.0,0.0,10.0,10.0,3.0,12.0,0.0,2.0,38.0,0.126,0.231,0.243,0.22,10.69,3.38,3.17,0.84,32.5,10.3,22.2,0.126,0.78,0.161,74.6,3.31,4.06
1,Total,Away,41.2,5.62,186.0,33.0,10.0,2.0,26.0,26.0,5.0,27.0,1.0,2.0,53.0,0.21,0.335,0.4,0.322,11.45,5.83,1.96,1.08,28.5,14.5,14.0,0.21,1.44,0.283,65.5,4.26,4.57
