,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,40.1,- - -,176.0,26.0,11.0,1.0,17.0,14.0,2.0,31.0,2.0,3.0,44.0,0.183,0.345,0.321,0.302,9.82,6.92,1.42,0.45,25.0,17.6,7.4,- - -,1.41,0.25,75.2,4.15,5.3
1,Total,vs R,70.0,- - -,284.0,30.0,9.0,0.0,24.0,19.0,3.0,44.0,2.0,3.0,105.0,0.127,0.273,0.205,0.229,13.5,5.66,2.39,0.39,37.0,15.5,21.5,- - -,1.06,0.209,72.8,2.73,3.82
