,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,33.1,- - -,152.0,40.0,4.0,4.0,21.0,20.0,2.0,15.0,0.0,2.0,35.0,0.296,0.38,0.446,0.36,9.45,4.05,2.33,0.54,23.0,9.9,13.2,- - -,1.65,0.388,66.4,3.34,3.7
1,Total,vs R,43.0,- - -,213.0,50.0,14.0,0.0,46.0,46.0,9.0,33.0,3.0,4.0,42.0,0.284,0.414,0.542,0.405,8.79,6.91,1.27,1.88,19.7,15.5,4.2,- - -,1.93,0.328,55.1,6.47,5.37
