,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,30.0,- - -,140.0,30.0,2.0,1.0,11.0,10.0,1.0,17.0,1.0,3.0,19.0,0.25,0.357,0.311,0.303,5.7,5.1,1.12,0.3,13.6,12.1,1.4,- - -,1.57,0.29,80.3,4.33,4.61
1,Total,vs R,36.0,- - -,144.0,19.0,3.0,0.0,14.0,13.0,0.0,18.0,0.0,4.0,37.0,0.156,0.285,0.18,0.23,9.25,4.5,2.06,0.0,25.7,12.5,13.2,- - -,1.03,0.224,65.9,2.94,3.85
