,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,191.1,- - -,829.0,211.0,43.0,4.0,120.0,108.0,13.0,78.0,13.0,3.0,103.0,0.282,0.355,0.409,0.332,4.84,3.67,1.32,0.61,12.4,9.4,3.0,- - -,1.51,0.313,62.8,4.19,4.56
1,Total,vs R,277.0,- - -,1196.0,294.0,64.0,7.0,149.0,129.0,25.0,87.0,6.0,10.0,189.0,0.268,0.33,0.415,0.324,6.14,2.83,2.17,0.81,15.8,7.3,8.5,- - -,1.38,0.304,68.0,3.98,4.26
