,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,40.1,- - -,174.0,40.0,6.0,1.0,30.0,30.0,10.0,17.0,0.0,2.0,56.0,0.258,0.341,0.506,0.361,12.5,3.79,3.29,2.23,32.2,9.8,22.4,- - -,1.41,0.337,64.4,5.02,3.18
1,Total,vs R,88.0,- - -,388.0,86.0,19.0,1.0,57.0,55.0,21.0,45.0,4.0,3.0,73.0,0.253,0.346,0.507,0.357,7.47,4.6,1.62,2.15,18.8,11.6,7.2,- - -,1.49,0.264,73.6,6.24,5.15
