,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,122.2,- - -,503.0,105.0,23.0,0.0,55.0,49.0,9.0,45.0,1.0,7.0,96.0,0.233,0.314,0.348,0.293,7.04,3.3,2.13,0.66,19.1,9.0,10.1,- - -,1.22,0.278,70.6,3.81,3.88
1,Total,vs R,297.1,- - -,1269.0,270.0,48.0,3.0,121.0,114.0,27.0,117.0,9.0,20.0,221.0,0.239,0.323,0.362,0.301,6.69,3.54,1.89,0.82,17.4,9.2,8.2,- - -,1.3,0.275,77.5,4.23,4.35
