,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,83.1,- - -,389.0,105.0,21.0,4.0,44.0,40.0,11.0,38.0,5.0,2.0,57.0,0.301,0.374,0.481,0.368,6.16,4.1,1.5,1.19,14.7,9.8,4.9,- - -,1.72,0.335,77.9,4.92,4.59
1,Total,vs R,109.0,- - -,460.0,110.0,27.0,1.0,61.0,56.0,12.0,29.0,5.0,4.0,71.0,0.258,0.313,0.417,0.315,5.86,2.39,2.45,0.99,15.4,6.3,9.1,- - -,1.28,0.285,65.0,4.17,4.05
