,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,124.2,- - -,541.0,113.0,13.0,4.0,50.0,48.0,16.0,62.0,9.0,1.0,96.0,0.236,0.327,0.386,0.308,6.93,4.48,1.55,1.16,17.7,11.5,6.3,- - -,1.4,0.265,82.0,4.77,4.63
1,Total,vs R,232.0,- - -,917.0,196.0,48.0,3.0,87.0,75.0,22.0,41.0,4.0,6.0,192.0,0.225,0.267,0.37,0.274,7.45,1.59,4.68,0.85,20.9,4.5,16.5,- - -,1.02,0.265,73.5,3.3,3.66
