,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,162.1,- - -,686.0,142.0,28.0,5.0,73.0,65.0,24.0,60.0,15.0,3.0,150.0,0.228,0.303,0.417,0.304,8.32,3.33,2.5,1.33,21.9,8.8,13.1,- - -,1.24,0.263,77.0,4.38,4.6
1,Total,vs R,300.2,- - -,1166.0,205.0,34.0,5.0,79.0,74.0,27.0,68.0,6.0,6.0,309.0,0.188,0.241,0.307,0.24,9.25,2.04,4.54,0.81,26.5,5.8,20.7,- - -,0.91,0.235,82.9,2.99,3.51
