,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,487.2,3.58,2031.0,451.0,87.0,6.0,213.0,194.0,74.0,138.0,3.0,17.0,462.0,0.24,0.3,0.417,0.31,8.53,2.55,3.35,1.37,22.8,6.8,16.0,0.24,1.21,0.281,78.2,4.17,3.92
1,Total,Away,381.1,4.51,1642.0,393.0,82.0,12.0,202.0,191.0,58.0,121.0,4.0,17.0,341.0,0.261,0.325,0.452,0.334,8.05,2.86,2.82,1.37,20.8,7.4,13.4,0.261,1.35,0.303,73.1,4.41,4.3
